Nyckel;Miltal;MY;Kaross;Drift;Märke;Modell;Pris;Dragkrok;Batteristorlek
8320;5384;2023;SUV;4;Skoda;Enyaq;456900;1;80
8321;2260;2024;SUV;4;Volkswagen;ID.4;459900;1;77
8322;5418;2022;SUV;4;Audi;E-tron;515000;0;87
8323;4490;2021;SUV;4;Audi;E-tron;459000;0;87
8324;2814;2023;SUV;2;Kia;EV6;439000;0;77
8325;4078;2022;Halvkombi;2;Renault;Zoe;179400;0;52
8326;4681;2023;SUV;4;Skoda;Enyaq;469900;0;80
8327;2300;2020;Yrkesfordon;2;Mercedes-Benz;eVito;179000;0;41
8328;9800;2022;SUV;4;Tesla;Model Y;419000;0;75
8329;0;2024;SUV;4;BYD;Tang;799900;0;109
8330;7172;2024;Sedan;4;BMW;i4;539000;1;81
8331;13066;2021;SUV;4;Tesla;Model Y;320000;1;75
8332;0;2025;Familjebuss;2;Volkswagen;ID.Buzz;852125;1;77
8333;542;2024;SUV;4;Volvo;XC40;539500;1;79
8334;1987;2024;Coupé;4;Skoda;Enyaq;634540;1;82
8335;5295;2022;SUV;4;Volkswagen;ID.4;369900;0;77
8336;1397;2024;Sedan;4;Polestar;2;584900;0;78
8337;5719;2021;Halvkombi;2;Nissan;Leaf;219900;0;59
8338;5750;2021;Halvkombi;2;Nissan;Leaf;154900;0;40
8339;1910;2022;Halvkombi;2;Nissan;Leaf;189900;0;40
8340;5926;2021;Halvkombi;2;Nissan;Leaf;154900;0;40
8341;2817;2023;Halvkombi;2;MG;MG4;269900;0;51
8342;2088;2022;SUV;2;BYD;Atto 3;279900;0;60
8343;3024;2022;Halvkombi;2;Fiat;500e;180900;0;42
8344;600;2024;SUV;4;Hyundai;Ioniq 5;589500;0;77
8345;170;2024;Yrkesfordon;2;Maxus;e-Deliver 7;549000;0;88
8346;0;2026;SUV;4;Skoda;Enyaq;674800;0;82
8347;5801;2015;Yrkesfordon;2;Nissan;e-NV200;68900;0;24
8348;0;2025;Kombi;2;Volkswagen;ID.7;664900;0;77
8349;5801;2015;Yrkesfordon;2;Nissan;e-NV200;68900;0;24
8350;0;2025;Kombi;2;Volkswagen;ID.7;664900;0;77
8351;3973;2022;Halvkombi;2;Renault;Zoe;169900;0;52
8352;200;2023;Yrkesfordon;2;Nissan;Townstar;289000;0;45
8353;3945;2022;SUV;2;Mercedes-Benz;EQA;379000;0;70
8354;5690;2022;Halvkombi;2;Renault;Zoe;199900;0;52
8355;3800;2023;Sedan;4;Hyundai;Ioniq 6;429900;0;77
8356;0;2025;Halvkombi;2;Hyundai;Inster;349900;0;49
8357;3867;2019;Sedan;2;Hyundai;Ioniq;169900;0;28
8358;815;2021;Yrkesfordon;2;Maxus;e-Deliver 9;359000;0;89
8359;5550;2021;SUV;2;MG;ZS;244900;0;70
8360;2873;2021;Halvkombi;2;Nissan;Leaf;189900;0;40
8361;5428;2021;Halvkombi;2;Nissan;Leaf;209900;0;59
8362;899;2024;SUV;4;Kia;EV6;639900;0;84
8363;4299;2022;Sedan;2;Mercedes-Benz;EQS;699000;0;91
8364;5290;2019;Sedan;2;Hyundai;Ioniq;162900;0;28
8365;0;2024;SUV;2;Ford;Explorer;594800;0;77
8366;10800;2021;SUV;4;Ford;Mustang;369000;1;91
8367;19206;2016;Sedan;2;Tesla;Model S;299900;0;62
8368;1;2024;Yrkesfordon;2;Nissan;Townstar;364600;1;45
8369;4384;2023;SUV;2;Volvo;C40;359800;0;79
8370;0;2024;SUV;2;Renault;Scénic;625600;0;87
8371;7326;2022;Halvkombi;2;Renault;Zoe;149000;0;52
8372;1920;2022;Halvkombi;2;Renault;Zoe;159000;0;52
8373;1;2024;SUV;2;Volvo;XC40;529900;0;79
8374;520;2024;SUV;4;BMW;iX1;634700;1;65
8375;7892;2022;Halvkombi;2;Renault;Zoe;169000;0;52
8376;8515;2022;Halvkombi;2;Renault;Zoe;157000;0;52
8377;0;2023;Yrkesfordon;2;Nissan;Townstar;339000;0;45
8378;61;2025;SUV;2;Volvo;EX40;539900;1;79
8379;3300;2023;Familjebuss;2;Citroën;e-Berlingo;279900;0;50
8380;4680;2014;Yrkesfordon;2;Renault;Kangoo;44900;0;22
8381;0;2024;SUV;2;Hyundai;Ioniq 5;549900;0;77
8382;6065;2021;SUV;2;MG;ZS;239900;0;70
8383;3643;2021;SUV;2;MG;ZS;254900;0;70
8384;1300;2023;Halvkombi;2;Nissan;Leaf;214800;0;40
8385;1250;2023;Halvkombi;2;Nissan;Leaf;214800;0;40
8386;6720;2021;SUV;4;Ford;Mustang;419900;0;91
8387;8050;2023;Sedan;4;Porsche;Taycan;749000;0;84
8388;1270;2023;Halvkombi;2;Nissan;Leaf;214800;0;40
8389;0;2025;SUV;2;Skoda;Elroq;479900;1;59
8390;0;2024;SUV;2;Hyundai;Ioniq 5;549900;0;77
8391;4800;2020;Sedan;2;Tesla;Model 3;289000;0;55
8392;4441;2021;SUV;2;Kia;e-Niro;254900;0;64
8393;3482;2022;Yrkesfordon;2;Peugeot;E-expert;275900;1;75
8394;2498;2019;Yrkesfordon;2;Renault;Kangoo;78900;0;33
8395;3000;2021;SUV;2;Kia;e-Niro;304900;0;64
8396;1661;2019;Yrkesfordon;2;Renault;Kangoo;74900;0;33
8397;7394;2022;Sedan;4;Tesla;Model 3;348900;0;75
8398;13030;2022;SUV;2;Hyundai;Ioniq 5;274900;0;72
8399;19000;2016;Sedan;4;Tesla;Model S;299000;0;86
8400;4500;2022;SUV;2;MG;ZS;244900;0;70
8401;800;2023;Halvkombi;2;Smart;#1;374900;0;66
8402;1200;2023;Halvkombi;4;Smart;#3;443900;0;66
8403;0;2023;Halvkombi;2;Fiat;500e;449900;0;42
8404;700;2023;Halvkombi;2;Nissan;Leaf;194900;0;40
8405;0;2023;Halvkombi;2;Smart;#3;437600;0;66
8406;2424;2019;Yrkesfordon;2;Renault;Kangoo;81900;0;33
8407;5719;2021;Halvkombi;2;Kia;e-Soul;239000;0;64
8408;9603;2021;SUV;4;Ford;Mustang;349900;0;75
8409;2172;2022;SUV;2;MG;ZS;279900;0;70
8410;0;2023;SUV;2;MG;Marvel R;369900;0;70
8411;5957;2021;SUV;2;Kia;e-Niro;259900;0;64
8412;3010;2022;Halvkombi;2;Peugeot;e-208;178800;0;50
8413;5539;2021;Halvkombi;2;Nissan;Leaf;189900;0;40
8414;6672;2022;SUV;4;Tesla;Model Y;378900;1;75
8415;0;2025;Kombi;4;Volkswagen;ID.7;814900;1;86
8416;8742;2021;SUV;2;Volkswagen;ID.4;336900;1;77
8417;580;2023;SUV;4;Mercedes-Benz;EQE;789000;1;96
8418;0;2023;Kombi;2;MG;MG5;307490;0;61
8419;2139;2024;Sedan;4;Tesla;Model 3;515900;1;75
8420;4520;2022;SUV;2;Kia;e-Niro;279000;0;64
8421;4520;2022;SUV;2;Kia;e-Niro;279000;0;64
8422;5047;2022;SUV;2;Volvo;XC40;389500;1;67
8423;0;2025;Familjebuss;4;Kia;EV9;770800;0;100
8424;0;2025;Kombi;2;Volkswagen;ID.7;707300;1;86
8425;7760;2021;Halvkombi;2;Volkswagen;ID.3;229900;0;58
8426;6450;2020;Halvkombi;2;Nissan;Leaf;159900;0;40
8427;4489;2022;SUV;2;Kia;e-Niro;299000;0;64
8428;6025;2021;SUV;2;Kia;e-Niro;299000;0;64
8429;2455;2023;Halvkombi;2;Cupra;Born;319900;0;58
8430;3550;2023;SUV;4;Skoda;Enyaq;509000;1;80
8431;6500;2022;SUV;4;Volkswagen;ID.4;419000;0;77
8432;800;2025;SUV;2;Mercedes-Benz;EQB;509000;0;71
8433;862;2024;SUV;4;Mercedes-Benz;EQB;459900;0;67
8434;5423;2022;SUV;2;Volvo;XC40;359900;0;67
8435;0;2025;Yrkesfordon;2;Volkswagen;ID.Buzz cargo;651625;1;77
8436;4963;2023;SUV;2;Volkswagen;ID.4;349900;1;77
8437;0;2025;Kombi;2;Audi;A6;1009200;1;95
8438;0;2025;Familjebuss;2;Volkswagen;ID.Buzz;693200;1;77
8439;4900;2023;SUV;4;BMW;iX1;459000;0;65
8440;0;2025;Halvkombi;2;Hyundai;Inster;328906;0;49
8441;3650;2024;SUV;2;Mercedes-Benz;EQB;469900;0;71
8442;1489;2023;Yrkesfordon;2;Maxus;e-Deliver 3;299900;0;52
8443;1269;2023;Halvkombi;2;Nissan;Leaf;229900;0;40
8444;0;2025;Halvkombi;2;Hyundai;Inster;349900;1;49
8445;4512;2021;Halvkombi;2;Peugeot;e-208;187800;0;50
8446;4660;2020;Sedan;4;Tesla;Model 3;299900;0;76
8447;1270;2023;Coupé;4;Skoda;Enyaq;539000;1;82
8448;3510;2022;Yrkesfordon;2;Peugeot;e-Partner;249900;1;50
8449;3400;2022;SUV;4;Tesla;Model Y;490000;0;75
8450;9600;2020;SUV;4;Tesla;Model X;560000;0;95
8451;4700;2021;Yrkesfordon;2;Maxus;e-Deliver 9;299000;0;65
8452;5942;2022;SUV;2;Kia;e-Niro;269900;0;64
8453;1;2025;Halvkombi;2;Kia;EV3;473000;0;81
8454;0;2025;Halvkombi;2;Kia;EV3;504000;0;81
8455;3964;2024;SUV;4;Audi;E-tron;799000;0;87
8456;3887;2023;SUV;4;Volvo;C40;476900;1;79
8457;3964;2024;SUV;4;Audi;E-tron;799000;0;87
8458;3887;2023;SUV;4;Volvo;C40;476900;1;79
8459;0;2025;Familjebuss;2;Volkswagen;ID.Buzz;698625;1;77
8460;1;2024;Yrkesfordon;2;Peugeot;E-expert;537375;1;75
8461;3300;2022;SUV;4;Ford;Mustang;389900;0;75
8462;6548;2023;SUV;4;Volvo;C40;449900;0;79
8463;6000;2022;Halvkombi;2;Peugeot;e-208;189900;0;50
8464;1995;2024;SUV;4;Skoda;Enyaq;565000;0;82
8465;8354;2022;SUV;2;Kia;EV6;349000;0;77
8466;4976;2022;SUV;2;MG;Marvel R;269900;0;70
8467;0;2025;Familjebuss;4;Kia;EV9;877900;0;100
8468;0;2025;Familjebuss;4;Kia;EV9;897900;0;100
8469;1;2025;Familjebuss;4;Kia;EV9;877900;0;100
8470;0;2024;Yrkesfordon;2;Renault;Master;847625;0;87
8471;4462;2020;SUV;2;MG;ZS;189900;0;44
8472;0;2025;Halvkombi;2;Cupra;Born;591900;0;79
8473;6098;2022;SUV;2;Volkswagen;ID.4;329900;0;77
8474;6500;2019;Yrkesfordon;2;Volkswagen;e-Crafter;195000;0;35
8475;650;2024;SUV;4;Mercedes-Benz;EQE;779000;0;91
8476;1;2025;Halvkombi;2;Kia;EV3;473900;0;81
8477;500;2024;Sedan;2;Mercedes-Benz;EQE;669800;1;89
8478;9339;2022;SUV;4;Audi;E-tron;469900;1;87
8479;900;2024;SUV;4;Kia;EV6;683215;0;84
8480;4714;2022;SUV;4;Volvo;XC40;445500;0;79
8481;1;2025;Familjebuss;4;Kia;EV9;877900;0;100
8482;1680;2023;Halvkombi;2;Nissan;Leaf;199900;0;40
8483;7774;2021;SUV;2;Kia;e-Niro;269900;0;64
8484;1;2025;Halvkombi;2;Kia;EV3;542900;0;81
8485;1;2025;Halvkombi;2;Kia;EV3;395308;0;58
8486;1;2025;SUV;4;Kia;EV6;676400;0;84
8487;4842;2022;Halvkombi;2;Nissan;Leaf;169900;0;40
8488;4351;2021;Halvkombi;2;Nissan;Leaf;194900;0;59
8489;2767;2022;Halvkombi;2;Nissan;Leaf;189900;0;40
8490;2480;2021;Halvkombi;2;Nissan;Leaf;194900;0;59
8491;1809;2023;SUV;4;Skoda;Enyaq;484900;0;82
8492;2008;2024;Sedan;2;Volkswagen;ID.7;524900;1;77
8493;4228;2023;SUV;4;Skoda;Enyaq;459900;0;82
8494;3272;2023;SUV;4;Skoda;Enyaq;469900;1;82
8495;0;2024;Halvkombi;2;Smart;#3;407900;0;66
8496;1;2025;Familjebuss;4;Kia;EV9;877900;0;100
8497;0;2025;Kombi;2;Volkswagen;ID.7;649500;0;77
8498;4060;2020;Halvkombi;2;Peugeot;e-208;159000;0;50
8499;0;2025;Halvkombi;2;Hyundai;Inster;349900;0;49
8500;1373;2024;SUV;4;Hyundai;Ioniq 5;489900;0;77
8501;1645;2023;Sedan;2;Porsche;Taycan;729900;0;71
8502;0;2025;SUV;2;Opel;Grandland;419900;0;73
8503;0;2024;SUV;2;Renault;Scénic;562600;0;87
8504;0;2024;Halvkombi;2;Renault;Mégane;457800;0;60
8505;5441;2022;SUV;2;Volkswagen;ID.4;319900;1;77
8506;2607;2021;SUV;2;Peugeot;e-2008;209800;0;50
8507;0;2025;Halvkombi;2;Volkswagen;ID.3;469000;0;58
8508;4400;2022;Coupé;2;Volkswagen;ID.5;364500;1;77
8509;0;2024;Yrkesfordon;2;Fiat;E-Doblo;468625;0;50
8510;6679;2021;SUV;2;Kia;e-Niro;259900;0;64
8511;0;2025;SUV;2;Nissan;Ariya;463500;0;63
8512;6183;2022;SUV;2;MG;ZS;244900;0;70
8513;3704;2022;SUV;2;MG;ZS;229900;0;70
8514;4480;2024;SUV;4;Tesla;Model Y;507900;1;75
8515;0;2025;SUV;4;Porsche;Macan;1181700;0;95
8516;0;2025;Halvkombi;2;Citroën;e-C3;336190;0;44
8517;0;2025;Sedan;4;Porsche;Taycan;1763200;0;97
8518;8218;2021;SUV;4;Audi;E-tron;394900;0;87
8519;3619;2023;SUV;4;Volvo;XC40;439800;1;79
8520;15900;2017;Sedan;4;Tesla;Model S;309000;0;73
8521;7400;2019;SUV;4;Tesla;Model X;479900;1;95
8522;0;2025;Halvkombi;2;Hyundai;Inster;319900;0;42
8523;0;2025;Halvkombi;2;Hyundai;Inster;319900;0;42
8524;3359;2022;Halvkombi;2;BMW;i3;249900;0;42
8525;1982;2021;Halvkombi;2;BMW;i3;249500;0;42
8526;3200;2021;SUV;2;MG;Marvel R;289900;0;70
8527;0;2025;Halvkombi;2;Hyundai;Inster;319900;0;42
8528;4552;2022;SUV;2;MG;ZS;244900;0;70
8529;2509;2023;SUV;2;Kia;Niro;349900;0;65
8530;4552;2022;SUV;2;MG;ZS;244900;0;70
8531;2509;2023;SUV;2;Kia;Niro;349900;0;65
8532;9500;2021;Halvkombi;2;Kia;e-Soul;229000;1;64
8533;0;2025;Halvkombi;2;Hyundai;Inster;319900;0;42
8534;8210;2020;SUV;4;Jaguar;I-Pace;419000;0;90
8535;0;2025;Halvkombi;2;Hyundai;Inster;319900;0;42
8536;2491;2024;Halvkombi;2;Nissan;Leaf;208800;0;40
8537;2770;2020;Halvkombi;2;BMW;i3;214500;0;42
8538;0;2025;Halvkombi;2;Hyundai;Inster;319900;0;42
8539;0;2025;Halvkombi;2;Hyundai;Inster;319900;0;42
8540;421;2025;Halvkombi;2;Kia;EV3;539000;0;81
8541;1;2025;SUV;4;Toyota;bZ4X;549900;0;71
8542;8974;2021;SUV;2;Kia;e-Niro;259900;0;64
8543;4488;2021;SUV;2;Kia;e-Niro;279900;0;64
8544;6024;2021;SUV;2;Kia;e-Niro;279900;0;64
8545;4700;2021;SUV;2;Kia;e-Niro;299900;0;64
8546;5995;2021;SUV;2;Kia;e-Niro;289900;0;64
8547;5549;2021;SUV;2;Kia;e-Niro;279900;0;64
8548;4814;2021;SUV;2;Kia;e-Niro;299900;0;64
8549;6172;2021;SUV;2;Kia;e-Niro;279900;0;64
8550;0;2023;Yrkesfordon;2;Toyota;Proace;676125;0;75
8551;0;2025;Halvkombi;2;Hyundai;Inster;319900;0;42
8552;570;2024;Halvkombi;2;Volvo;EX30;369500;0;64
8553;0;2025;Halvkombi;2;Kia;EV3;397283;0;58
8554;2;2025;Yrkesfordon;2;Renault;Master;865625;0;87
8555;4542;2021;SUV;2;Kia;e-Niro;269900;0;64
8556;1200;2023;Halvkombi;2;Peugeot;e-208;239900;0;50
8557;3413;2022;Halvkombi;2;Renault;Zoe;169900;0;52
8558;1150;2023;SUV;4;Mercedes-Benz;EQE;819000;1;96
8559;6091;2022;Halvkombi;2;Renault;Zoe;159000;0;52
8560;1870;2022;SUV;2;BYD;Atto 3;289900;0;60
8561;0;2025;SUV;2;Skoda;Elroq;424900;1;50
8562;3400;2016;Yrkesfordon;2;Renault;Kangoo;69900;1;22
8563;441;2024;SUV;4;Porsche;Macan;1369000;0;95
8564;0;2025;SUV;4;Porsche;Macan;1238200;1;95
8565;766;2023;Halvkombi;2;Mazda;MX-30;289500;0;30
8566;0;2025;Halvkombi;2;Hyundai;Inster;299900;1;42
8567;6269;2023;SUV;2;Volvo;C40;369000;0;79
8568;0;2025;Kombi;2;Volkswagen;ID.7;669700;1;77
8569;1776;2023;Halvkombi;2;Volkswagen;ID.3;299900;0;58
8570;0;2025;Yrkesfordon;2;Volkswagen;ID.Buzz cargo;632750;1;77
8571;5806;2023;SUV;4;Kia;EV6;499990;0;77
8572;4519;2022;SUV;2;Kia;e-Niro;269900;0;64
8573;4600;2021;SUV;2;Kia;e-Niro;269900;0;64
8574;5943;2022;SUV;2;Kia;e-Niro;259900;0;64
8575;5978;2022;SUV;2;Kia;e-Niro;269900;0;64
8576;3706;2022;Familjebuss;2;Toyota;Proace;359900;0;50
8577;3216;2022;SUV;4;MG;Marvel R;299900;0;70
8578;2960;2020;SUV;2;Hyundai;Kona;259900;0;64
8579;11581;2017;Sedan;4;Tesla;Model S;389900;0;86
8580;10200;2021;SUV;2;Kia;e-Niro;228900;0;64
8581;0;2025;Familjebuss;2;Volkswagen;ID.Buzz;682100;1;77
8582;4370;2022;SUV;2;Volvo;XC40;344900;0;67
8583;0;2025;SUV;4;Volvo;EX90;1226700;0;107
8584;4428;2022;SUV;4;Tesla;Model Y;449900;0;75
8585;4980;2021;SUV;4;Mercedes-Benz;EQC;459900;0;80
8586;6821;2022;SUV;4;MG;Marvel R;279900;0;70
8587;4398;2021;Halvkombi;2;DS;DS3 Crossback;203900;0;50
8588;6260;2022;Sedan;4;Tesla;Model 3;354900;1;75
8589;2184;2024;SUV;4;Volkswagen;ID.4;495900;1;77
8590;12007;2022;SUV;2;Kia;EV6;309900;0;77
8591;10038;2021;SUV;2;Volkswagen;ID.4;289900;0;77
8592;3750;2022;SUV;2;Kia;e-Niro;279900;0;64
8593;7100;2022;Halvkombi;2;DS;DS3 Crossback;249500;0;50
8594;295;2025;SUV;2;Volvo;EC40;519500;1;79
8595;3772;2021;Halvkombi;2;Peugeot;e-208;189900;0;50
8596;4241;2021;Halvkombi;2;Peugeot;e-208;178900;0;50
8597;2770;2021;SUV;2;MG;ZS;254900;0;70
8598;12456;2022;Sedan;2;Mercedes-Benz;EQS;629900;0;108
8599;4708;2022;SUV;2;MG;ZS;249900;0;70
8600;950;2024;SUV;2;Peugeot;e-5008;524500;0;73
8601;950;2024;SUV;2;Peugeot;e-5008;524500;0;73
8602;2974;2021;Halvkombi;2;Opel;Corsa-e;189900;1;50
8603;2833;2022;Halvkombi;2;Renault;Zoe;199900;0;52
8604;2929;2023;SUV;4;Volvo;C40;429900;0;79
8605;2919;2022;Yrkesfordon;2;Fiat;E-scudo;519900;1;75
8606;9000;2021;Halvkombi;2;Renault;Zoe;169900;0;52
8607;6000;2022;Halvkombi;2;Renault;Zoe;179900;0;52
8608;3900;2022;Halvkombi;2;Renault;Zoe;189900;0;52
8609;1600;2023;SUV;2;Jeep;Avenger;379900;0;54
8610;0;2022;Yrkesfordon;2;BYD;ETP3;239900;0;50
8611;6030;2022;Halvkombi;2;Renault;Zoe;179900;0;52
8612;0;2022;Yrkesfordon;2;Fiat;Ducato;499875;0;79
8613;1597;2023;Halvkombi;2;Volkswagen;ID.3;299900;0;58
8614;6020;2023;Halvkombi;2;Volkswagen;ID.3;284900;0;58
8615;6000;2018;Halvkombi;2;Nissan;Leaf;159000;0;40
8616;2223;2022;SUV;4;Kia;EV6;529900;0;77
8617;2787;2016;Halvkombi;2;Nissan;Leaf;109900;0;24
8618;4516;2021;Halvkombi;2;Opel;Corsa-e;189400;0;50
8619;4971;2021;SUV;2;Peugeot;e-2008;209900;0;50
8620;5115;2022;Småbil;2;Dacia;Spring;149900;0;27
8621;12989;2016;Sedan;2;Tesla;Model S;269900;0;73
8622;1298;2022;Halvkombi;2;Ora;Funky Cat;199900;0;48
8623;1;2025;Familjebuss;2;Peugeot;Rifter;489900;0;50
8624;5904;2022;SUV;2;Kia;e-Niro;259900;0;64
8625;4571;2022;SUV;2;Kia;e-Niro;279800;0;64
8626;2994;2021;SUV;2;Peugeot;e-2008;199900;0;50
8627;4896;2022;SUV;4;Volkswagen;ID.4;484900;1;77
8628;3675;2022;SUV;4;Volkswagen;ID.4;414900;1;77
8629;4086;2022;SUV;2;Kia;e-Niro;279900;0;64
8630;50;2024;SUV;2;Hyundai;Kona;499000;0;65
8631;6069;2022;SUV;2;Kia;e-Niro;269900;0;64
8632;14600;2017;Sedan;2;Hyundai;Ioniq;129000;0;28
8633;1700;2024;SUV;2;Volkswagen;ID.4;499900;0;77
8634;3574;2022;Halvkombi;2;DS;DS3 Crossback;259900;0;50
8635;1;2025;SUV;4;Ford;Capri;619900;0;77
8636;4577;2023;SUV;4;Volkswagen;ID.4;399000;1;77
8637;7640;2022;SUV;2;Audi;Q4;349000;0;77
8638;5150;2022;SUV;2;Volkswagen;ID.4;329900;1;77
8639;6600;2022;SUV;4;Volkswagen;ID.4;415000;0;77
8640;3338;2022;Halvkombi;2;Nissan;Leaf;219000;0;40
8641;3306;2021;Halvkombi;2;Nissan;Leaf;164900;0;40
8642;1;2024;SUV;2;Ford;Explorer;507700;1;77
8643;14660;2019;Sedan;2;Tesla;Model 3;219000;1;55
8644;0;2025;Halvkombi;2;Citroën;e-C3;297500;0;44
8645;4906;2019;SUV;4;Jaguar;I-Pace;329900;0;90
8646;4581;2022;SUV;2;MG;ZS;244900;0;70
8647;2007;2022;SUV;2;BYD;Atto 3;289900;0;60
8648;5573;2022;SUV;2;Kia;e-Niro;269900;0;64
8649;0;2024;SUV;4;Mercedes-Benz;EQE;839800;0;91
8650;13300;2020;Halvkombi;2;Nissan;Leaf;159900;0;59
8651;13436;2019;Halvkombi;2;BMW;i3;169000;0;42
8652;0;2025;Yrkesfordon;2;Volkswagen;ID.Buzz cargo;651625;0;77
8653;0;2025;Familjebuss;2;Volkswagen;ID.Buzz;685250;0;77
8654;0;2025;Halvkombi;2;Smart;#1;494900;0;66
8655;1;2023;SUV;2;Ford;Mustang;499900;0;91
8656;6035;2021;Halvkombi;2;Nissan;Leaf;154900;0;40
8657;0;2023;Kombi;2;MG;MG5;289900;0;61
8658;0;2025;SUV;4;Kia;EV6;630400;0;84
8659;1000;2024;SUV;4;Mercedes-Benz;EQE;789000;0;91
8660;1589;2023;Halvkombi;2;Nissan;Leaf;229900;0;40
8661;960;2023;Halvkombi;2;Nissan;Leaf;209900;0;40
8662;3678;2021;Halvkombi;2;Nissan;Leaf;164900;0;40
8663;5546;2021;Halvkombi;2;Nissan;Leaf;154900;0;40
8664;5360;2021;Halvkombi;2;Nissan;Leaf;189900;0;59
8665;1932;2022;Halvkombi;2;Nissan;Leaf;209900;0;40
8666;2012;2022;Halvkombi;2;Nissan;Leaf;204900;0;40
8667;1551;2021;SUV;2;Peugeot;e-2008;202900;0;50
8668;3892;2022;SUV;2;Hyundai;Kona;203900;0;39
8669;6360;2022;Sedan;2;Polestar;2;316900;1;64
8670;1422;2024;Sedan;4;Tesla;Model 3;609900;0;75
8671;4454;2023;SUV;2;Tesla;Model Y;361900;0;60
8672;2895;2021;Halvkombi;2;Mazda;MX-30;189500;0;30
8673;1;2025;SUV;4;Kia;EV6;584900;0;84
8674;1;2025;Halvkombi;2;Kia;EV3;486900;0;81
8675;1800;2019;Yrkesfordon;2;Nissan;e-NV200;144000;0;40
8676;0;2025;Halvkombi;2;Kia;EV3;428900;0;58
8677;6205;2022;SUV;2;Kia;e-Niro;285000;0;64
8678;0;2025;SUV;4;Kia;EV6;654286;0;84
8679;5828;2022;Halvkombi;2;Nissan;Leaf;189900;0;40
8680;0;2025;SUV;2;Mercedes-Benz;EQA;569000;0;71
8681;1;2025;Familjebuss;2;Kia;EV9;689900;0;76
8682;3507;2021;Halvkombi;2;Nissan;Leaf;199900;0;59
8683;0;2025;SUV;2;Skoda;Enyaq;559900;1;82
8684;4443;2020;Halvkombi;2;DS;DS3 Crossback;189900;0;50
8685;1362;2020;Halvkombi;2;DS;DS3 Crossback;199900;0;50
8686;4489;2021;SUV;2;Peugeot;e-2008;219900;0;50
8687;6005;2023;SUV;2;Volkswagen;ID.4;304900;0;77
8688;0;2023;Yrkesfordon;2;Nissan;Townstar;339000;0;45
8689;4569;2022;Halvkombi;2;Cupra;Born;294900;0;58
8690;4216;2023;SUV;2;Volvo;XC40;399900;0;67
8691;2507;2022;SUV;2;Volvo;XC40;389900;0;67
8692;24850;2016;SUV;4;Tesla;Model X;359000;1;86
8693;2712;2021;Halvkombi;2;BMW;i3;249500;0;42
8694;0;2025;Sedan;2;BMW;i4;782800;1;81
8695;1380;2024;Halvkombi;2;Nissan;Leaf;208800;0;40
8696;5320;2021;SUV;4;Mercedes-Benz;EQC;449000;1;80
8697;0;2024;SUV;2;Volvo;XC40;694500;0;79
8698;3330;2015;Halvkombi;2;Renault;Zoe;81900;0;22
8699;1453;2023;Halvkombi;2;Nissan;Leaf;229900;0;40
8700;6200;2021;SUV;2;MG;ZS;244900;0;70
8701;5100;2020;SUV;2;Peugeot;e-2008;209900;0;50
8702;1637;2023;SUV;2;BYD;Atto 3;299900;0;60
8703;6555;2022;SUV;2;Volkswagen;ID.4;359000;0;77
8704;18555;2015;Sedan;4;Tesla;Model S;219000;0;81
8705;1;2023;Familjebuss;2;Toyota;Proace;618625;0;75
8706;4390;2022;Halvkombi;2;Renault;Zoe;159500;0;52
8707;15102;2021;SUV;2;Volkswagen;ID.4;249900;1;77
8708;8222;2024;SUV;4;Audi;Q8;589000;0;106
8709;3500;2020;SUV;2;Peugeot;e-2008;209900;0;50
8710;3313;2023;SUV;4;Skoda;Enyaq;517900;1;80
8711;4990;2021;SUV;2;MG;ZS;244900;0;70
8712;7790;2021;SUV;2;MG;ZS;229900;0;70
8713;4980;2021;Halvkombi;2;Citroën;e-C4;197900;0;50
8714;674;2025;SUV;4;Tesla;Model Y;548900;1;75
8715;2616;2022;SUV;2;BYD;Atto 3;289900;0;60
8716;1762;2022;SUV;2;BYD;Atto 3;289000;0;60
8717;3514;2022;Halvkombi;2;Kia;e-Soul;279900;0;64
8718;6928;2022;SUV;2;MG;ZS;244900;0;70
8719;1649;2022;Yrkesfordon;2;Mercedes-Benz;eVito;399900;0;60
8720;4286;2024;SUV;2;Volvo;XC40;519900;0;79
8721;3728;2022;SUV;4;Audi;Q4;419800;0;77
8722;4443;2022;SUV;2;Skoda;Enyaq;369500;0;80
8723;750;2024;Halvkombi;2;Abarth;500e;369900;0;42
8724;8460;2022;SUV;2;Kia;e-Niro;269000;0;64
8725;2;2024;SUV;2;Volvo;C40;589900;0;79
8726;1821;2022;Sedan;4;Porsche;Taycan;829000;0;84
8727;4599;2022;SUV;2;Kia;e-Niro;269900;1;64
8728;1650;2024;Sedan;4;BMW;i5;859000;0;81
8729;2196;2022;SUV;2;MG;Marvel R;309900;0;70
8730;15891;2022;SUV;2;Kia;EV6;282900;0;77
8731;22925;2013;Sedan;2;Tesla;Model S;208000;0;86
8732;0;2024;Sedan;2;Volkswagen;ID.7;616600;1;77
8733;4407;2022;SUV;2;Kia;e-Niro;269900;0;64
8734;4482;2021;SUV;2;Ford;Mustang;339000;0;75
8735;200;2022;Halvkombi;2;Citroën;e-C4;319900;0;50
8736;0;2025;SUV;4;BMW;iX1;663000;1;65
8737;0;2025;SUV;4;BMW;iX2;666500;1;65
8738;1500;2025;SUV;2;Mercedes-Benz;EQB;597995;0;71
8739;2124;2022;Kombi;2;MG;MG5;229900;0;61
